id,url,text,rating,time_created,user,business_id
f28XrJVDcUx5EinYxCenVQ,https://www.yelp.com/biz/sunswick-3535-bar-astoria?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&hrid=f28XrJVDcUx5EinYxCenVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=A57LwVZ5W7txZHbVlG9Tnw,"It's been a while since I have been cat-fished by a restaurant's photos, but it happened here. Everything that I ordered for this delivery was extremely...",3,2022-01-10 14:04:06,"{'id': 'bebiO5-6wRYb8MzwPryeTQ', 'profile_url': 'https://www.yelp.com/user_details?userid=bebiO5-6wRYb8MzwPryeTQ', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/vF73-G9LzWUk2hXavipU4g/o.jpg', 'name': 'K.V. C.'}",YKoQUUrUdE_XHw-ikAkumQ
zVdcmDulH269t7wf4UZKdg,https://www.yelp.com/biz/jora-restaurant-and-bar-long-island-city?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&hrid=zVdcmDulH269t7wf4UZKdg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=A57LwVZ5W7txZHbVlG9Tnw,"Great place, Great Food and nice view. I've ate a arroz con marisco and my husband a Grilled Salmon.",5,2022-07-04 12:17:03,"{'id': 'DOaJ5-6t_HfcjZQSyAY0wg', 'profile_url': 'https://www.yelp.com/user_details?userid=DOaJ5-6t_HfcjZQSyAY0wg', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/iIfmyKyb_03MqPLOo77XLQ/o.jpg', 'name': 'Elisangela V.'}",Sj3JYCbaEFrAqUzRrenQbg
XltjU0KKUrcFM1Gn5r3vWQ,https://www.yelp.com/biz/jora-restaurant-and-bar-long-island-city?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&hrid=XltjU0KKUrcFM1Gn5r3vWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=A57LwVZ5W7txZHbVlG9Tnw,Either the air conditioning was insufficient or was broken. east sweltering part of the restaurant was the bathrooms.  Food was ok.  Small portion sizes....,3,2022-07-01 19:23:56,"{'id': 'cBo4k0BXcdGIBYuiMJIi0A', 'profile_url': 'https://www.yelp.com/user_details?userid=cBo4k0BXcdGIBYuiMJIi0A', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/Hwe3lDU_Lx2F30W-9FzT3w/o.jpg', 'name': 'Kevin C.'}",Sj3JYCbaEFrAqUzRrenQbg
wMkukYui9Ho_MMev0cepsA,https://www.yelp.com/biz/jora-restaurant-and-bar-long-island-city?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&hrid=wMkukYui9Ho_MMev0cepsA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=A57LwVZ5W7txZHbVlG9Tnw,So good! Everything is perfect! Really like the Paella. I ordered delivery and it's still really good.,5,2022-06-17 19:15:50,"{'id': '8gPzDwRycM9-fo-QLckRvg', 'profile_url': 'https://www.yelp.com/user_details?userid=8gPzDwRycM9-fo-QLckRvg', 'image_url': None, 'name': 'Jennifer L.'}",Sj3JYCbaEFrAqUzRrenQbg
Vmc0VeQfQFGJmsG2jbxZ_w,https://www.yelp.com/biz/sojourn-social-new-york?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&hrid=Vmc0VeQfQFGJmsG2jbxZ_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=A57LwVZ5W7txZHbVlG9Tnw,"Great bar, excellent wine selection, great service, good background music.  Perfect place to chill with friends.  Totally recommend it!",5,2022-06-22 18:02:24,"{'id': '4gC_CVaYpz8bx2hDG4VsEw', 'profile_url': 'https://www.yelp.com/user_details?userid=4gC_CVaYpz8bx2hDG4VsEw', 'image_url': None, 'name': 'Jeff C.'}",GojmCdGjUyGPxGLpoxXhvA
nrQ9SUczKb2pzsbl3jUhmA,https://www.yelp.com/biz/sojourn-social-new-york?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&hrid=nrQ9SUczKb2pzsbl3jUhmA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=A57LwVZ5W7txZHbVlG9Tnw,"Been waiting for this to open!!! So worth the wait. I came here on a Thursday night after a long day of work. Ordered the chicken meatballs 

reasons why...",5,2022-04-14 19:20:20,"{'id': 'tNTptrVn81csJYlqTSVn-w', 'profile_url': 'https://www.yelp.com/user_details?userid=tNTptrVn81csJYlqTSVn-w', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/niKTpotrBnnTPOoygceaIw/o.jpg', 'name': 'Oh B.'}",GojmCdGjUyGPxGLpoxXhvA
_Uk-kfcSfuoSRAZIyS5Sxg,https://www.yelp.com/biz/sojourn-social-new-york?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&hrid=_Uk-kfcSfuoSRAZIyS5Sxg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=A57LwVZ5W7txZHbVlG9Tnw,Skip it! The service is awful! I wanted to like this place since their happy hour deals are awesome. Happy hour is 4-7pm. I arrived 6:30pm and sat at the...,1,2022-06-17 17:40:16,"{'id': 'tl-_haSNLRj0jQSgcgnagw', 'profile_url': 'https://www.yelp.com/user_details?userid=tl-_haSNLRj0jQSgcgnagw', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/4Jl0IWQeMpokW1HFkP4tlw/o.jpg', 'name': 'Madeline A.'}",GojmCdGjUyGPxGLpoxXhvA
3izO-9HnBehqvvh7mXZheA,https://www.yelp.com/biz/vegoist-long-island-city-2?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&hrid=3izO-9HnBehqvvh7mXZheA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=A57LwVZ5W7txZHbVlG9Tnw,Came here on a whim on Sunday night. The place is such a vibe! Honestly felt a little sinful all around  opposite of Vegan haha.. the prices are reasonable...,4,2022-07-17 19:04:24,"{'id': 'GwXLwGcd_M2gjHX5SHBTAQ', 'profile_url': 'https://www.yelp.com/user_details?userid=GwXLwGcd_M2gjHX5SHBTAQ', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/WQkhpW2qDXgUCRugqkmRag/o.jpg', 'name': 'Wendy C.'}",Y98a2y3r77l7S4wVS4Vqzg
jicqyxG4xVq55Pumj2eNzg,https://www.yelp.com/biz/vegoist-long-island-city-2?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&hrid=jicqyxG4xVq55Pumj2eNzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=A57LwVZ5W7txZHbVlG9Tnw,"The actually aesthetic of the restaurant is really nice!
My vegan Italian sausage & drink were really good.
BUT the ""zoodles"" were very bland, both the...",3,2022-06-20 18:32:02,"{'id': 'WoR2WgyRubngLGcL5pPD3Q', 'profile_url': 'https://www.yelp.com/user_details?userid=WoR2WgyRubngLGcL5pPD3Q', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/8eB65OqsBAGLjjItcKE23g/o.jpg', 'name': 'Keya R.'}",Y98a2y3r77l7S4wVS4Vqzg
sAL82TUJxNzwj8Ya4JGhvQ,https://www.yelp.com/biz/vegoist-long-island-city-2?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&hrid=sAL82TUJxNzwj8Ya4JGhvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=A57LwVZ5W7txZHbVlG9Tnw,"As a lactose intolerant person I love a good vegan spot especially when they also have non vegan options that you can substitute with vegan dairy.
I've been...",5,2022-06-17 23:19:34,"{'id': 'dUZWE8IjZWwt_b_AMlmzeg', 'profile_url': 'https://www.yelp.com/user_details?userid=dUZWE8IjZWwt_b_AMlmzeg', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/AeMbzq08HHoZMv9UbLCWrQ/o.jpg', 'name': 'Jenny L.'}",Y98a2y3r77l7S4wVS4Vqzg
HLKPPpxdWW2mL9JuAFA66A,https://www.yelp.com/biz/sala-astoria-queens?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&hrid=HLKPPpxdWW2mL9JuAFA66A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=A57LwVZ5W7txZHbVlG9Tnw,"Amazing tapa restaurant. I came with my friends from Spain. They like it very much. Good environments, good cocktail, wine and beer. 

The octopus, the...",5,2022-07-02 16:16:35,"{'id': 'CF_RvpO_ONylaj3Amk-qUw', 'profile_url': 'https://www.yelp.com/user_details?userid=CF_RvpO_ONylaj3Amk-qUw', 'image_url': None, 'name': 'Dominick S.'}",yczK4BwiadrSLAhVZw87BQ
1PqJzpV2Xqb39JxX15O6bQ,https://www.yelp.com/biz/sala-astoria-queens?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&hrid=1PqJzpV2Xqb39JxX15O6bQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=A57LwVZ5W7txZHbVlG9Tnw,After a full day of walking and eating a heavy lunch we still felt peckish and decided to give Sala a try as tapas was exactly what we needed. New to the...,5,2022-06-18 18:50:58,"{'id': 'cK_4Etqr3fVDg7LOty4xwA', 'profile_url': 'https://www.yelp.com/user_details?userid=cK_4Etqr3fVDg7LOty4xwA', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/_3WjAkhhVMNR6UMZ3a50Eg/o.jpg', 'name': 'Laura C.'}",yczK4BwiadrSLAhVZw87BQ
7CQT_cWZV9M1Jb3EmaP2cQ,https://www.yelp.com/biz/sala-astoria-queens?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&hrid=7CQT_cWZV9M1Jb3EmaP2cQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=A57LwVZ5W7txZHbVlG9Tnw,Sala is such a wonderful new addition to neighborhood! My husband and I came here on a Friday night with our pup and were seated outside. We tried a bunch...,5,2022-07-11 04:33:23,"{'id': '1ZdUP-wnMIlInV-mhyWEOQ', 'profile_url': 'https://www.yelp.com/user_details?userid=1ZdUP-wnMIlInV-mhyWEOQ', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/oV-5GGgPDszU0Tz41L5WSg/o.jpg', 'name': 'June X.'}",yczK4BwiadrSLAhVZw87BQ
-OCWfOhE19wimUiQxCnq0Q,https://www.yelp.com/biz/olivers-astoria-astoria?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&hrid=-OCWfOhE19wimUiQxCnq0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=A57LwVZ5W7txZHbVlG9Tnw,Incredible service from Rachael! She was super friendly and attentive. Margs and vibes are dope,5,2022-07-04 13:14:21,"{'id': '4WByNdceI9I7bI2ifZr22Q', 'profile_url': 'https://www.yelp.com/user_details?userid=4WByNdceI9I7bI2ifZr22Q', 'image_url': None, 'name': 'Morgan M.'}",l_hBcWIFx_ausYBxLkSglQ
iZSIviBWESNoXqaYJMbFzQ,https://www.yelp.com/biz/olivers-astoria-astoria?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&hrid=iZSIviBWESNoXqaYJMbFzQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=A57LwVZ5W7txZHbVlG9Tnw,Went here with my son had the corn chowder and the Astoria burger it was good food but when we arrived it was empty only about 5 people and after we ordered...,4,2022-06-06 17:11:16,"{'id': '7wSVrnH_Ty14sTn9Xii7NQ', 'profile_url': 'https://www.yelp.com/user_details?userid=7wSVrnH_Ty14sTn9Xii7NQ', 'image_url': None, 'name': 'Patricia O.'}",l_hBcWIFx_ausYBxLkSglQ
o-NpkltX7QBALfeqFJUQvg,https://www.yelp.com/biz/olivers-astoria-astoria?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&hrid=o-NpkltX7QBALfeqFJUQvg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=A57LwVZ5W7txZHbVlG9Tnw,I've been to Oliver's at least 20 times since I live just two blocks away but distance is not what keeps me going back. At a time where I've seen a severe...,5,2022-07-10 17:54:18,"{'id': 'XQ0qXO8AkZ4EHrgXWuRo4Q', 'profile_url': 'https://www.yelp.com/user_details?userid=XQ0qXO8AkZ4EHrgXWuRo4Q', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/LKfKNWCKcKiEgcWt_FfmDA/o.jpg', 'name': 'Sarah K.'}",l_hBcWIFx_ausYBxLkSglQ
TY35kyUmoFh9cVj527LfZA,https://www.yelp.com/biz/botte-bar-astoria-2?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&hrid=TY35kyUmoFh9cVj527LfZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=A57LwVZ5W7txZHbVlG9Tnw,"Perfect low key neighborhood staple that I love. The staff is always warm and welcoming and the food never disappoints! Very nice inside, cool old school...",5,2022-06-13 21:32:49,"{'id': 'qc4WYzRr38FOerfXuV9SpQ', 'profile_url': 'https://www.yelp.com/user_details?userid=qc4WYzRr38FOerfXuV9SpQ', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/jNtE1Cc3O1dmOHo9M0LxPA/o.jpg', 'name': 'Samantha D.'}",wT_-RVwMoiPAL9L191Zjvg
Dar0Jy2o1XpySjcnmFaDtA,https://www.yelp.com/biz/botte-bar-astoria-2?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&hrid=Dar0Jy2o1XpySjcnmFaDtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=A57LwVZ5W7txZHbVlG9Tnw,"3 stars.  +1 for not sitting indoor parties right next to each other if empty tables were available. 

We made a reservation for 8:15, and we're seated...",4,2022-07-09 00:27:07,"{'id': 'KQOs6kx7shnKuUpmKyODEA', 'profile_url': 'https://www.yelp.com/user_details?userid=KQOs6kx7shnKuUpmKyODEA', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/SS_-6uZ1Tvwp7K3lmjuKXQ/o.jpg', 'name': 'Linda T.'}",wT_-RVwMoiPAL9L191Zjvg
2jAee53fvPqew4oQLtyeNA,https://www.yelp.com/biz/botte-bar-astoria-2?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&hrid=2jAee53fvPqew4oQLtyeNA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=A57LwVZ5W7txZHbVlG9Tnw,"If I had only had drinks here, my review would've been 5 stars. The bartender was absolutely lovely and his drinks were really well made. 

Unfortunately, I...",1,2022-06-05 18:13:09,"{'id': 'n-wS7wQqTKCNxIvjjSnj2g', 'profile_url': 'https://www.yelp.com/user_details?userid=n-wS7wQqTKCNxIvjjSnj2g', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/po3yxD_n8lO97vTnLFZG7g/o.jpg', 'name': 'P K.'}",wT_-RVwMoiPAL9L191Zjvg
LLZzNKs4UQjAf-PFqFR5Rg,https://www.yelp.com/biz/the-brewery-bar-and-kitchen-woodside-2?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&hrid=LLZzNKs4UQjAf-PFqFR5Rg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=A57LwVZ5W7txZHbVlG9Tnw,On St. Patty's Day we ordered take out and they were buuuuusy.  We called to check the status on our delivery and service was great.  Typically you get an...,5,2021-03-19 13:19:57,"{'id': 'siL7iQi6_IqeNn3PXxoDyw', 'profile_url': 'https://www.yelp.com/user_details?userid=siL7iQi6_IqeNn3PXxoDyw', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/EH_YdTazVCqb8DpfMRc-ow/o.jpg', 'name': 'Eva B.'}",P-XnPhzdGbgbMYIcS0cpTA
Yznd0YdNtAL7AQjEYHMM4Q,https://www.yelp.com/biz/the-brewery-bar-and-kitchen-woodside-2?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&hrid=Yznd0YdNtAL7AQjEYHMM4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=A57LwVZ5W7txZHbVlG9Tnw,"BBK is offering up some of the best brewery/pub style eats in the Queens area, and among the tops I've had in NYC.  My review is only based on...",4,2021-04-08 13:58:43,"{'id': 'h2LtQ1s5X20d0yrdqUMJ0Q', 'profile_url': 'https://www.yelp.com/user_details?userid=h2LtQ1s5X20d0yrdqUMJ0Q', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/WQwTuK9RyY5KU-4gqEUGaQ/o.jpg', 'name': 'Christopher M.'}",P-XnPhzdGbgbMYIcS0cpTA
Li0Fw6aYBeUwXuAGFq41DA,https://www.yelp.com/biz/the-brewery-bar-and-kitchen-woodside-2?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&hrid=Li0Fw6aYBeUwXuAGFq41DA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=A57LwVZ5W7txZHbVlG9Tnw,"Friendly service, tasty food, good value. Stopped in for lunch at noon on a weekday. They were just opening but sat is right away no issues. Fried fish...",4,2021-11-14 15:28:14,"{'id': 't_O7iyu3Ceqp43hX625qWg', 'profile_url': 'https://www.yelp.com/user_details?userid=t_O7iyu3Ceqp43hX625qWg', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/Emqh6A8xiMZHPzldOCHSvw/o.jpg', 'name': 'Jing K.'}",P-XnPhzdGbgbMYIcS0cpTA
p38mlR6eabjGUReRPGkjwQ,https://www.yelp.com/biz/the-pomeroy-astoria?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&hrid=p38mlR6eabjGUReRPGkjwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=A57LwVZ5W7txZHbVlG9Tnw,I originally went to this restaurant when it first opened and was very dissatisfied. To my understanding there are new owners and it showed. As soon as you...,5,2022-05-27 15:43:52,"{'id': 'z_AaPHYvJ_qc2I61x4q0sg', 'profile_url': 'https://www.yelp.com/user_details?userid=z_AaPHYvJ_qc2I61x4q0sg', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/RL2rFaaorwJyQgE8vy9NWQ/o.jpg', 'name': 'Chris A.'}",1ExwosnCMtb7D3SF5ovo6w
Sa3VJIQzEQap170pIAHrjw,https://www.yelp.com/biz/the-pomeroy-astoria?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&hrid=Sa3VJIQzEQap170pIAHrjw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=A57LwVZ5W7txZHbVlG9Tnw,"I've been here once and I remember liking the food. However, their prices are ridiculous. It costs more to eat here than at a decent restaurant in...",2,2022-05-31 14:51:36,"{'id': 'Jea1TnihMPgcnm9MMF7zXQ', 'profile_url': 'https://www.yelp.com/user_details?userid=Jea1TnihMPgcnm9MMF7zXQ', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/mtYUnreBLcSQpGTaYrwCJg/o.jpg', 'name': ""Ny'ker C.""}",1ExwosnCMtb7D3SF5ovo6w
ejBHJA330ER2gslGdNriVg,https://www.yelp.com/biz/the-pomeroy-astoria?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&hrid=ejBHJA330ER2gslGdNriVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=A57LwVZ5W7txZHbVlG9Tnw,"This is a cute little spot on Ditmars Blvd that I never would have noticed had I not had received an email from Yelp.

 We came here on a Tuesday for $8...",5,2022-05-08 17:08:53,"{'id': 'NIV5oBi-xcFusFCoTLlhHA', 'profile_url': 'https://www.yelp.com/user_details?userid=NIV5oBi-xcFusFCoTLlhHA', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/BcOBZP-Fjh1TFbHA4oi0NA/o.jpg', 'name': 'Margaret S.'}",1ExwosnCMtb7D3SF5ovo6w
ypAerlclK_aq-XHtNtsHvA,https://www.yelp.com/biz/palermo-restaurant-and-bar-astoria-2?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&hrid=ypAerlclK_aq-XHtNtsHvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=A57LwVZ5W7txZHbVlG9Tnw,"Very good Italian food, at a reasonable price. The restaurant staff is extremely welcoming and the establishment is extremely clean.",5,2022-04-17 18:44:44,"{'id': 'NaJqv56CYmceCMlwoSBaQw', 'profile_url': 'https://www.yelp.com/user_details?userid=NaJqv56CYmceCMlwoSBaQw', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/s-2WSfNj8EwQtqE48IpgFA/o.jpg', 'name': 'Costas G.'}",-0fjWWC2SY6kNxGfD8PKGg
04w3W7MR3JOfAmfXTxYXiA,https://www.yelp.com/biz/palermo-restaurant-and-bar-astoria-2?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&hrid=04w3W7MR3JOfAmfXTxYXiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=A57LwVZ5W7txZHbVlG9Tnw,"We were just turned away. After our server offered menu and seating, a rather rude and unprofessional lady came over and turned us away because we had a...",1,2022-07-22 11:23:35,"{'id': 'AD2abHOyIagBnUR0lrAR5w', 'profile_url': 'https://www.yelp.com/user_details?userid=AD2abHOyIagBnUR0lrAR5w', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/C-kgPVnXbLCYQ1wFg9ZXWQ/o.jpg', 'name': 'Butch F.'}",-0fjWWC2SY6kNxGfD8PKGg
M0aPQ6najRpwMYJmN_p75Q,https://www.yelp.com/biz/palermo-restaurant-and-bar-astoria-2?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&hrid=M0aPQ6najRpwMYJmN_p75Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=A57LwVZ5W7txZHbVlG9Tnw,"Palermo surely does have amazing food options ! I've ordered here quite a few times and have been satisfied every single time.  Now, I tend to always order...",3,2022-05-19 19:29:34,"{'id': 'pPooAxk7rqaTa5zg_IMJbg', 'profile_url': 'https://www.yelp.com/user_details?userid=pPooAxk7rqaTa5zg_IMJbg', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/Pm_0rSVfeZUOCnx_DIQDmw/o.jpg', 'name': 'Zeni A.'}",-0fjWWC2SY6kNxGfD8PKGg
l1qMavtiySQL3MIQcUCNcA,https://www.yelp.com/biz/osteria-nando-new-york?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&hrid=l1qMavtiySQL3MIQcUCNcA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=A57LwVZ5W7txZHbVlG9Tnw,I came here for dinner mainly for the lobster risotto that I saw on their online menu. I was disappointed that they got rid of it and replaced it with...,5,2022-07-22 20:12:31,"{'id': 'CVY_7TdzuF3hMf2qCcSQcQ', 'profile_url': 'https://www.yelp.com/user_details?userid=CVY_7TdzuF3hMf2qCcSQcQ', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/W_i4CeyEFhnDAnQ4JKTrUA/o.jpg', 'name': 'Anna K.'}",kzd10IXi3dTjoPw0TDj8tA
XQC5QuYlRESisu5kUwYBlQ,https://www.yelp.com/biz/osteria-nando-new-york?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&hrid=XQC5QuYlRESisu5kUwYBlQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=A57LwVZ5W7txZHbVlG9Tnw,"This may be my new favorite restaurant!

Their menu is an eclectic mix of Italian and French with a touch of Greek (mostly French). The service was really...",4,2022-07-16 10:43:55,"{'id': 'BZZKX1-LuWoruSstXPzanQ', 'profile_url': 'https://www.yelp.com/user_details?userid=BZZKX1-LuWoruSstXPzanQ', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/spMRaORhGGpv6S7Hu5FAfQ/o.jpg', 'name': 'Jaimee A.'}",kzd10IXi3dTjoPw0TDj8tA
kXu0PjfK8NppLFCTddxeDg,https://www.yelp.com/biz/osteria-nando-new-york?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&hrid=kXu0PjfK8NppLFCTddxeDg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=A57LwVZ5W7txZHbVlG9Tnw,"Wanted a light lunch and probably should have checked the menu dates because I thought the salads were 11 dollars when in reality, it was 16-20...",2,2022-07-11 22:12:50,"{'id': 'L3cyLHcExldeiBO80xpSQA', 'profile_url': 'https://www.yelp.com/user_details?userid=L3cyLHcExldeiBO80xpSQA', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/xubNahL0TEbREYfvk7o5qA/o.jpg', 'name': 'Liane H.'}",kzd10IXi3dTjoPw0TDj8tA
0ePuy7g6ImqJjI24GcabZg,https://www.yelp.com/biz/the-beast-next-door-long-island-city-2?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&hrid=0ePuy7g6ImqJjI24GcabZg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=A57LwVZ5W7txZHbVlG9Tnw,Solid place for snacks and drinks! They have $1 oysters for happy hour (although they've recently limited it to 6 oysters per person). The oysters aren't...,5,2022-06-26 13:37:21,"{'id': 'Wtwi0BUKkZTHREjPGanjGA', 'profile_url': 'https://www.yelp.com/user_details?userid=Wtwi0BUKkZTHREjPGanjGA', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/VpT6TBJmFillQ8YvDWbl7Q/o.jpg', 'name': 'Joy Z.'}",UF9F0A4e7AJHzNPG5zrHUQ
tFtbrtXYspzYGXV3rX819w,https://www.yelp.com/biz/the-beast-next-door-long-island-city-2?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&hrid=tFtbrtXYspzYGXV3rX819w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=A57LwVZ5W7txZHbVlG9Tnw,I don't recommend this business. Their snarky responses to reviews are condescending and terrible. It's beneath the owner to treat clients in this manner....,1,2022-06-04 20:06:43,"{'id': '3S8onQcpiNB_HRLkPikoxg', 'profile_url': 'https://www.yelp.com/user_details?userid=3S8onQcpiNB_HRLkPikoxg', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/RWAcdxqOp54VhRIGPMLFJQ/o.jpg', 'name': 'Matty M.'}",UF9F0A4e7AJHzNPG5zrHUQ
7JE2nrphkvr_spnAhNUmjw,https://www.yelp.com/biz/the-beast-next-door-long-island-city-2?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&hrid=7JE2nrphkvr_spnAhNUmjw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=A57LwVZ5W7txZHbVlG9Tnw,"Server was rude, disrespectful, and made us uncomfortable. I probably won't go back.

My friend just moved to LIC so we decided to check out local...",2,2022-06-04 10:58:21,"{'id': '8Bnif8UznAU4ECkW3lN6SQ', 'profile_url': 'https://www.yelp.com/user_details?userid=8Bnif8UznAU4ECkW3lN6SQ', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/zrcljhz3dWalsGnv4TlkgA/o.jpg', 'name': 'Arthur T.'}",UF9F0A4e7AJHzNPG5zrHUQ
KGz6Dpvs7LHg97A7aUIFQg,https://www.yelp.com/biz/villa-restaurant-and-lounge-astoria?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&hrid=KGz6Dpvs7LHg97A7aUIFQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=A57LwVZ5W7txZHbVlG9Tnw,"Usually hate writing reviews, but have to give my thumbs up to a lounge who has good shisha. 
Most places in Astoria are lowkey ghetto and give the whole...",5,2022-01-16 11:31:28,"{'id': 'D7MHf1kdDB4ykvJs_xelCQ', 'profile_url': 'https://www.yelp.com/user_details?userid=D7MHf1kdDB4ykvJs_xelCQ', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/HyzaTzq0Elf8mVdFWwzKhg/o.jpg', 'name': 'Abbas M.'}",LBiuVnEqHa-tsmKzMZPfiQ
