id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
_9ZmF01-DpEUvZz4c-G1HQ,monkey-bar-san-diego-3,Monkey Bar,https://s3-media3.fl.yelpcdn.com/bphoto/-rguWC8v-ncNjmCJKEXGmw/o.jpg,False,https://www.yelp.com/biz/monkey-bar-san-diego-3?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,19,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.5,"{'latitude': 32.76301629409634, 'longitude': -117.16790280550116}",[],$$,"{'address1': '500 Hotel Cir N', 'address2': None, 'address3': '', 'city': 'San Diego', 'zip_code': '92108', 'country': 'US', 'state': 'CA', 'display_address': ['500 Hotel Cir N', 'San Diego, CA 92108']}",+16199085058,(619) 908-5058,3325.04285777871
7g8CKU-UqEJ4bnIH2G5HCQ,cafe-sevilla-san-diego,Cafe Sevilla,https://s3-media2.fl.yelpcdn.com/bphoto/rocDzUNf5pkIoK8z7AnJvg/o.jpg,False,https://www.yelp.com/biz/cafe-sevilla-san-diego?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,3778,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'musicvenues', 'title': 'Music Venues'}]",4.0,"{'latitude': 32.708977, 'longitude': -117.159964}","['restaurant_reservation', 'pickup', 'delivery']",$$,"{'address1': '353 5th Ave', 'address2': '', 'address3': '', 'city': 'San Diego', 'zip_code': '92101', 'country': 'US', 'state': 'CA', 'display_address': ['353 5th Ave', 'San Diego, CA 92101']}",+16192335979,(619) 233-5979,9089.30377682198
Sa_qcnc7ZgzSOylf3plTRA,c-level-san-diego,C Level Lounge,https://s3-media4.fl.yelpcdn.com/bphoto/rE2Ti2kPJTW_xv2FkW-8Lg/o.jpg,False,https://www.yelp.com/biz/c-level-san-diego?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,3771,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'steak', 'title': 'Steakhouses'}]",4.5,"{'latitude': 32.724134606782236, 'longitude': -117.1886497832098}",[],$$,"{'address1': '880 Harbor Island Dr', 'address2': '', 'address3': '', 'city': 'San Diego', 'zip_code': '92101', 'country': 'US', 'state': 'CA', 'display_address': ['880 Harbor Island Dr', 'San Diego, CA 92101']}",+16192986802,(619) 298-6802,8063.433530135663
RXn_bE7f3eSpCvDOY06tQQ,one-door-north-san-diego-2,One Door North,https://s3-media1.fl.yelpcdn.com/bphoto/9QbGDZDtfuUKSaT6uuQtyQ/o.jpg,False,https://www.yelp.com/biz/one-door-north-san-diego-2?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,830,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 32.7415499, 'longitude': -117.13036}","['restaurant_reservation', 'delivery', 'pickup']",$$,"{'address1': '3422 30th St', 'address2': '', 'address3': '', 'city': 'San Diego', 'zip_code': '92104', 'country': 'US', 'state': 'CA', 'display_address': ['3422 30th St', 'San Diego, CA 92104']}",+16196181285,(619) 618-1285,5884.5659720920075
f2OSK_d_bQTgIfi_Pp4zLA,urban-eats-kitchen-and-tap-san-diego,Urban Eats Kitchen & Tap,https://s3-media1.fl.yelpcdn.com/bphoto/7FZlzCybX3WPRA9ddDaqLQ/o.jpg,False,https://www.yelp.com/biz/urban-eats-kitchen-and-tap-san-diego?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,67,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'korean', 'title': 'Korean'}]",5.0,"{'latitude': 32.82133, 'longitude': -117.15599}","['delivery', 'pickup']",$$,"{'address1': '7767 Balboa Ave', 'address2': '', 'address3': None, 'city': 'San Diego', 'zip_code': '92111', 'country': 'US', 'state': 'CA', 'display_address': ['7767 Balboa Ave', 'San Diego, CA 92111']}",+18588741983,(858) 874-1983,3417.9099944823315
ul3LRArpm9Efa4kK1fsdHg,barrel-and-board-san-diego,Barrel & Board,https://s3-media2.fl.yelpcdn.com/bphoto/2zJ8fmWyEnny2n_KvntMKQ/o.jpg,False,https://www.yelp.com/biz/barrel-and-board-san-diego?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,116,"[{'alias': 'newamerican', 'title': 'American (New)'}]",4.5,"{'latitude': 32.74808, 'longitude': -117.15462}",[],$$,"{'address1': '1027 University Ave', 'address2': '', 'address3': None, 'city': 'San Diego', 'zip_code': '92103', 'country': 'US', 'state': 'CA', 'display_address': ['1027 University Ave', 'San Diego, CA 92103']}",+16199024646,(619) 902-4646,4719.188905350931
fK767jP2s4CsOt2cfflqQQ,starlite-san-diego,Starlite,https://s3-media2.fl.yelpcdn.com/bphoto/tL18T560V6ziCKu0-T6t4w/o.jpg,False,https://www.yelp.com/biz/starlite-san-diego?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,2020,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",4.0,"{'latitude': 32.73649, 'longitude': -117.17493}","['restaurant_reservation', 'delivery']",$$,"{'address1': '3175 India St', 'address2': '', 'address3': '', 'city': 'San Diego', 'zip_code': '92103', 'country': 'US', 'state': 'CA', 'display_address': ['3175 India St', 'San Diego, CA 92103']}",+16193589766,(619) 358-9766,6325.52369810544
jpamJPEExKW9Y22JGXhdFw,the-bullpen-bar-and-grill-san-diego,The Bullpen Bar & Grill,https://s3-media2.fl.yelpcdn.com/bphoto/OQYHuITKp80v8FV0kSzAEw/o.jpg,False,https://www.yelp.com/biz/the-bullpen-bar-and-grill-san-diego?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,577,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"{'latitude': 32.8322033549043, 'longitude': -117.147990222229}","['delivery', 'pickup']",$$,"{'address1': '8199 Clairemont Mesa Blvd', 'address2': None, 'address3': '', 'city': 'San Diego', 'zip_code': '92111', 'country': 'US', 'state': 'CA', 'display_address': ['8199 Clairemont Mesa Blvd', 'San Diego, CA 92111']}",+18585036786,(858) 503-6786,4664.367785128278
30t5UxqCIdPnRVD_RpSVyQ,the-rabbit-hole-san-diego-2,The Rabbit Hole,https://s3-media3.fl.yelpcdn.com/bphoto/LqogCaN1SGiSRJv0EcBeVw/o.jpg,False,https://www.yelp.com/biz/the-rabbit-hole-san-diego-2?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,906,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"{'latitude': 32.7630806, 'longitude': -117.1210175}","['restaurant_reservation', 'pickup', 'delivery']",$$,"{'address1': '3377 Adams Ave', 'address2': '', 'address3': '', 'city': 'San Diego', 'zip_code': '92116', 'country': 'US', 'state': 'CA', 'display_address': ['3377 Adams Ave', 'San Diego, CA 92116']}",+16192554653,(619) 255-4653,4339.028046805961
BNKrRIjY-WHU1qjzvOL8Mw,miss-bs-coconut-club-san-diego,Miss B's Coconut Club,https://s3-media3.fl.yelpcdn.com/bphoto/NNyB5HQNmXCPz6pXOf6Rrw/o.jpg,False,https://www.yelp.com/biz/miss-bs-coconut-club-san-diego?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,900,"[{'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"{'latitude': 32.78266, 'longitude': -117.25274}","['pickup', 'delivery']",$$,"{'address1': '3704 Mission Blvd', 'address2': None, 'address3': '', 'city': 'San Diego', 'zip_code': '92109', 'country': 'US', 'state': 'CA', 'display_address': ['3704 Mission Blvd', 'San Diego, CA 92109']}",+18583810855,(858) 381-0855,9265.3937689467
ah1wsendgkhUtTSR-MVDZw,encontro-north-park-san-diego,Encontro North Park,https://s3-media4.fl.yelpcdn.com/bphoto/yuVnCBIb0yFNVKcbRD2AMQ/o.jpg,False,https://www.yelp.com/biz/encontro-north-park-san-diego?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,1631,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",4.5,"{'latitude': 32.74822, 'longitude': -117.12976}","['pickup', 'delivery']",$$,"{'address1': '3001 University Ave', 'address2': None, 'address3': '', 'city': 'San Diego', 'zip_code': '92104', 'country': 'US', 'state': 'CA', 'display_address': ['3001 University Ave', 'San Diego, CA 92104']}",+16192911220,(619) 291-1220,5224.9815446593575
xZIJZGJY2cFzVjFuWPGRFg,cutwater-spirits-san-diego-2,Cutwater Spirits,https://s3-media1.fl.yelpcdn.com/bphoto/VY09vjvxpI9OiqENEDi7Sw/o.jpg,False,https://www.yelp.com/biz/cutwater-spirits-san-diego-2?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,857,"[{'alias': 'distilleries', 'title': 'Distilleries'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.5,"{'latitude': 32.8844651893036, 'longitude': -117.163705980307}","['delivery', 'pickup']",$$,"{'address1': '9750 Distribution Ave', 'address2': '', 'address3': None, 'city': 'San Diego', 'zip_code': '92121', 'country': 'US', 'state': 'CA', 'display_address': ['9750 Distribution Ave', 'San Diego, CA 92121']}",+18586723848,(858) 672-3848,10479.359284045026
6kZTye2kYSTDc9YuJkY_Bw,cocina-de-barrio-san-diego-3,Cocina de Barrio,https://s3-media2.fl.yelpcdn.com/bphoto/Ut8sjtslUu2rXGmJw8Dwuw/o.jpg,False,https://www.yelp.com/biz/cocina-de-barrio-san-diego-3?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,526,"[{'alias': 'newmexican', 'title': 'New Mexican Cuisine'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"{'latitude': 32.745379, 'longitude': -117.160174}",[],$$,"{'address1': '3707 Fifth Ave', 'address2': None, 'address3': '', 'city': 'San Diego', 'zip_code': '92103', 'country': 'US', 'state': 'CA', 'display_address': ['3707 Fifth Ave', 'San Diego, CA 92103']}",+16196772770,(619) 677-2770,5055.454247812017
-O-9y0Ax0WKZniG6t8VTQw,fifty9fifty-local-eatery-san-diego,Fifty9Fifty Local Eatery,https://s3-media2.fl.yelpcdn.com/bphoto/UqXj-zZR7d5CgfgG_ROD0Q/o.jpg,False,https://www.yelp.com/biz/fifty9fifty-local-eatery-san-diego?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,113,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",4.0,"{'latitude': 32.839366, 'longitude': -117.098668}","['delivery', 'pickup']",$$,"{'address1': '5950 Santo Rd', 'address2': '', 'address3': None, 'city': 'San Diego', 'zip_code': '92124', 'country': 'US', 'state': 'CA', 'display_address': ['5950 Santo Rd', 'San Diego, CA 92124']}",+18587374665,(858) 737-4665,7500.576766535431
KQxQrE5daD4Ggd6URbhK5w,slater-s-50-50-san-diego,Slater’s 50/50,https://s3-media2.fl.yelpcdn.com/bphoto/tXQB--ObvpbjXalgYxqjVQ/o.jpg,False,https://www.yelp.com/biz/slater-s-50-50-san-diego?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,5344,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",4.0,"{'latitude': 32.7382572, 'longitude': -117.2123608}","['restaurant_reservation', 'delivery', 'pickup']",$$,"{'address1': '2750 Dewey Rd', 'address2': 'Ste 193', 'address3': '', 'city': 'San Diego', 'zip_code': '92106', 'country': 'US', 'state': 'CA', 'display_address': ['2750 Dewey Rd', 'Ste 193', 'San Diego, CA 92106']}",+16193982600,(619) 398-2600,7970.526717529829
Fe1UM1XZRe8Pp3bwZecAvg,el-prez-san-diego,El Prez,https://s3-media4.fl.yelpcdn.com/bphoto/l9bksonE1z5bPK87g-gvWA/o.jpg,False,https://www.yelp.com/biz/el-prez-san-diego?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,997,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'mexican', 'title': 'Mexican'}]",3.5,"{'latitude': 32.7924886676374, 'longitude': -117.254683878512}",['delivery'],$$,"{'address1': '4190 Mission Blvd', 'address2': '', 'address3': None, 'city': 'San Diego', 'zip_code': '92109', 'country': 'US', 'state': 'CA', 'display_address': ['4190 Mission Blvd', 'San Diego, CA 92109']}",+18587502512,(858) 750-2512,9406.119157664565
ovS5ddNNiABiLydUPr1duQ,kettner-exchange-san-diego,Kettner Exchange,https://s3-media2.fl.yelpcdn.com/bphoto/yNoIy2UhfvEBVZbpwZU0mg/o.jpg,False,https://www.yelp.com/biz/kettner-exchange-san-diego?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,1980,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'musicvenues', 'title': 'Music Venues'}]",4.0,"{'latitude': 32.7254486, 'longitude': -117.1696701}",['delivery'],$$,"{'address1': '2001 Kettner Blvd', 'address2': None, 'address3': '', 'city': 'San Diego', 'zip_code': '92101', 'country': 'US', 'state': 'CA', 'display_address': ['2001 Kettner Blvd', 'San Diego, CA 92101']}",+16192552001,(619) 255-2001,7396.868301165821
moCQjz81wFD_Hg_EG0hE5w,waterbar-san-diego-2,Waterbar,https://s3-media1.fl.yelpcdn.com/bphoto/Hch_95LYruoSj_X0vZi6HQ/o.jpg,False,https://www.yelp.com/biz/waterbar-san-diego-2?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,811,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,"{'latitude': 32.79401, 'longitude': -117.25559}","['delivery', 'pickup']",$$,"{'address1': '4325 Ocean Blvd', 'address2': '', 'address3': None, 'city': 'San Diego', 'zip_code': '92109', 'country': 'US', 'state': 'CA', 'display_address': ['4325 Ocean Blvd', 'San Diego, CA 92109']}",+18588884343,(858) 888-4343,9507.043041046134
PudSXGES4Xg2O1Q5Y0UWnw,beach-house-tequila-taqueria-san-diego,Beach House Tequila + Taqueria ,https://s3-media2.fl.yelpcdn.com/bphoto/-x0WlrjRMAKaH710uoAlwA/o.jpg,False,https://www.yelp.com/biz/beach-house-tequila-taqueria-san-diego?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,947,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'musicvenues', 'title': 'Music Venues'}, {'alias': 'tacos', 'title': 'Tacos'}]",3.5,"{'latitude': 32.7704020925687, 'longitude': -117.252812644673}",[],$$,"{'address1': '3125 Ocean Front Walk', 'address2': '', 'address3': '', 'city': 'San Diego', 'zip_code': '92109', 'country': 'US', 'state': 'CA', 'display_address': ['3125 Ocean Front Walk', 'San Diego, CA 92109']}",+18582289283,(858) 228-9283,9490.170945935684
aY_z6z6at7wyoW7sFhf4bA,cucina-urbana-san-diego-4,CUCINA urbana,https://s3-media3.fl.yelpcdn.com/bphoto/0LLt3rg3HG-OQUCARlWTcw/o.jpg,False,https://www.yelp.com/biz/cucina-urbana-san-diego-4?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,4268,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.5,"{'latitude': 32.731246262774796, 'longitude': -117.16009352882612}","['delivery', 'pickup']",$$,"{'address1': '505 Laurel St', 'address2': '', 'address3': '', 'city': 'San Diego', 'zip_code': '92101', 'country': 'US', 'state': 'CA', 'display_address': ['505 Laurel St', 'San Diego, CA 92101']}",+16192392222,(619) 239-2222,6620.3218396033
ArSgukAJfUlEQu12GSA-qA,vessel-restaurant-san-diego,Vessel Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/62Rt-KEOe224kHDWAFdUkQ/o.jpg,False,https://www.yelp.com/biz/vessel-restaurant-san-diego?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,545,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 32.709496, 'longitude': -117.232278}","['delivery', 'pickup']",$$,"{'address1': '1551 Shelter Island Dr', 'address2': '', 'address3': '', 'city': 'San Diego', 'zip_code': '92106', 'country': 'US', 'state': 'CA', 'display_address': ['1551 Shelter Island Dr', 'San Diego, CA 92106']}",+16198198195,(619) 819-8195,11607.961881563113
v1r1ZUcX2Xa8MijwF8dtrw,dukes-la-jolla-la-jolla,Duke's La Jolla,https://s3-media3.fl.yelpcdn.com/bphoto/6EAS55xRwHUf3O777LRgEw/o.jpg,False,https://www.yelp.com/biz/dukes-la-jolla-la-jolla?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,2809,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 32.84932, 'longitude': -117.27256}","['delivery', 'pickup']",$$,"{'address1': '1216 Prospect St', 'address2': None, 'address3': '', 'city': 'La Jolla', 'zip_code': '92037', 'country': 'US', 'state': 'CA', 'display_address': ['1216 Prospect St', 'La Jolla, CA 92037']}",+18584545888,(858) 454-5888,12843.959690007223
Bkd75R-s2jVt-euwJAyBZA,lazy-dog-restaurant-and-bar-san-diego-2,Lazy Dog Restaurant & Bar,https://s3-media3.fl.yelpcdn.com/bphoto/dMaw_xxOCUWIU-s33WILYA/o.jpg,False,https://www.yelp.com/biz/lazy-dog-restaurant-and-bar-san-diego-2?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,2407,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"{'latitude': 32.76650972444396, 'longitude': -117.15424371138657}","['delivery', 'pickup']",$$,"{'address1': '1202 Camino Del Rio N', 'address2': '', 'address3': '', 'city': 'San Diego', 'zip_code': '92108', 'country': 'US', 'state': 'CA', 'display_address': ['1202 Camino Del Rio N', 'San Diego, CA 92108']}",+16194816191,(619) 481-6191,2675.3523416513003
0es2F2zTINRvy719_AwrQQ,garage-kitchen-bar-san-diego-4,GARAGE Kitchen + Bar,https://s3-media2.fl.yelpcdn.com/bphoto/AzsUgyf5ggHk7Ufr3toYBQ/o.jpg,False,https://www.yelp.com/biz/garage-kitchen-bar-san-diego-4?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,1276,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'burgers', 'title': 'Burgers'}]",4.0,"{'latitude': 32.7122225, 'longitude': -117.1607459}",['delivery'],$$,"{'address1': '655 4th Ave', 'address2': '', 'address3': '', 'city': 'San Diego', 'zip_code': '92101', 'country': 'US', 'state': 'CA', 'display_address': ['655 4th Ave', 'San Diego, CA 92101']}",+16192316700,(619) 231-6700,8734.020635414123
KOOk4d6SeSF2X6ifmJH4SA,blvd-lounge-la-mesa-2,Blvd Lounge,https://s3-media2.fl.yelpcdn.com/bphoto/Hpu1ci0UOLfqzrqgWSortQ/o.jpg,False,https://www.yelp.com/biz/blvd-lounge-la-mesa-2?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,8,"[{'alias': 'hookah_bars', 'title': 'Hookah Bars'}, {'alias': 'cafes', 'title': 'Cafes'}]",5.0,"{'latitude': 32.7684, 'longitude': -117.03544}",[],,"{'address1': '7520 El Cajon Blvd', 'address2': 'Ste 104', 'address3': '', 'city': 'La Mesa', 'zip_code': '91942', 'country': 'US', 'state': 'CA', 'display_address': ['7520 El Cajon Blvd', 'Ste 104', 'La Mesa, CA 91942']}",+16194905161,(619) 490-5161,11377.837137407052
cLwRI_vUBlqRRlKWxCi--w,raglan-public-house-san-diego,Raglan Public House,https://s3-media4.fl.yelpcdn.com/bphoto/Ne0H92_WTZ6wW0y5IEB-zg/o.jpg,False,https://www.yelp.com/biz/raglan-public-house-san-diego?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,1054,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'bars', 'title': 'Bars'}]",4.5,"{'latitude': 32.7460219867911, 'longitude': -117.251610259011}",['delivery'],$$,"{'address1': '1851 Bacon St', 'address2': '', 'address3': '', 'city': 'San Diego', 'zip_code': '92107', 'country': 'US', 'state': 'CA', 'display_address': ['1851 Bacon St', 'San Diego, CA 92107']}",+16197942304,(619) 794-2304,10377.308643234168
scWXekmNj7Dq4bFB0tdUwQ,balboas-tap-house-san-diego,Balboa's Tap House,https://s3-media2.fl.yelpcdn.com/bphoto/MECG_ztpTz2EAxBbPRLVsA/o.jpg,False,https://www.yelp.com/biz/balboas-tap-house-san-diego?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,381,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",4.0,"{'latitude': 32.8241430327788, 'longitude': -117.183367498038}",['pickup'],$$,"{'address1': '4421 Genesee Ave', 'address2': '', 'address3': '', 'city': 'San Diego', 'zip_code': '92117', 'country': 'US', 'state': 'CA', 'display_address': ['4421 Genesee Ave', 'San Diego, CA 92117']}",+18582778226,(858) 277-8226,4628.9700531217995
rgB0MQ11LDwn8_MtZtktDA,neighborhood-san-diego,Neighborhood,https://s3-media1.fl.yelpcdn.com/bphoto/khlIjVk-AoR_sgCs2ZMAoQ/o.jpg,False,https://www.yelp.com/biz/neighborhood-san-diego?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,2192,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",4.0,"{'latitude': 32.71241, 'longitude': -117.15758}",['delivery'],$$,"{'address1': '777 G St', 'address2': '', 'address3': '', 'city': 'San Diego', 'zip_code': '92101', 'country': 'US', 'state': 'CA', 'display_address': ['777 G St', 'San Diego, CA 92101']}",+16194460002,(619) 446-0002,8697.068373478447
y9svW2He2TO9UeIvEVdg-A,khans-cave-asian-tavern-and-grill-san-diego,Khan's Cave Asian Tavern & Grill,https://s3-media1.fl.yelpcdn.com/bphoto/PTZQKWPfLrKOXO6GD4wNbg/o.jpg,False,https://www.yelp.com/biz/khans-cave-asian-tavern-and-grill-san-diego?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,804,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'mongolian', 'title': 'Mongolian'}]",4.0,"{'latitude': 32.8322337, 'longitude': -117.1268821}","['restaurant_reservation', 'delivery']",$$,"{'address1': '9350 Clairemont Mesa Blvd', 'address2': 'Ste F', 'address3': '', 'city': 'San Diego', 'zip_code': '92123', 'country': 'US', 'state': 'CA', 'display_address': ['9350 Clairemont Mesa Blvd', 'Ste F', 'San Diego, CA 92123']}",+18582799799,(858) 279-9799,5284.45633208564
